epoch,accuracy,loss,fsa_inf_mean,fsa_inf_std
0,0.40958333333333335,2.204551935195923,0.7185303953250249,0.2232838273048401
1,0.6478166666666667,1.9467817544937134,0.6120696879545847,0.15615861117839813
2,0.7023,1.6271963119506836,0.6314645115375519,0.15775883197784424
3,0.7465333333333334,1.3199979066848755,0.6446290098826091,0.1577710211277008
4,0.78465,1.0778048038482666,0.6598349552154541,0.15918976068496704
5,0.812,0.902632474899292,0.6598393432060877,0.1606946587562561
6,0.8304333333333334,0.7773797512054443,0.662603620394071,0.1584499329328537
7,0.8443166666666667,0.6863166093826294,0.6635177103916804,0.1583760529756546
8,0.85475,0.6183010935783386,0.6693691345612208,0.1588870733976364
9,0.8638666666666667,0.5661660432815552,0.665724650645256,0.15800514817237854
10,0.8707833333333334,0.5248749852180481,0.66604211388429,0.15964815020561218
11,0.8765333333333334,0.4915963113307953,0.6640063916365305,0.15819764137268066
12,0.8815,0.46415749192237854,0.666787966020902,0.1586821973323822
13,0.88585,0.4412692189216614,0.6676899990479152,0.15664270520210266
14,0.8886833333333334,0.4218115210533142,0.6640813504775365,0.16025356948375702
15,0.8923,0.40514981746673584,0.6676594224850336,0.15835551917552948
16,0.8947166666666667,0.39065369963645935,0.6649260910352072,0.1574655920267105
17,0.8971333333333333,0.37795114517211914,0.6686961131731669,0.15644709765911102
18,0.8992833333333333,0.36667078733444214,0.6643831066211064,0.15818588435649872
19,0.9014333333333333,0.3566090166568756,0.6639010903040568,0.15850788354873657
20,0.9028666666666667,0.34755533933639526,0.6667189230362575,0.15763285756111145
21,0.9051833333333333,0.33933648467063904,0.6677727202653885,0.15837128460407257
22,0.90665,0.3317984938621521,0.6670049693584442,0.15715301036834717
23,0.9083,0.32487115263938904,0.6669046303828557,0.15834945440292358
24,0.90965,0.31840503215789795,0.6649981333653132,0.15810354053974152
25,0.91075,0.31246212124824524,0.6670435142993927,0.15760008990764618
26,0.9120666666666667,0.30686527490615845,0.6632940958420436,0.15842898190021515
27,0.9134166666666667,0.30162084102630615,0.6665742528200149,0.1589645892381668
28,0.9146666666666666,0.2966372072696686,0.6699687588055928,0.15592072904109955
29,0.9162333333333333,0.2919296324253082,0.6651754073699315,0.15813124179840088
30,0.91715,0.28744688630104065,0.6658511274576188,0.15790124237537384
31,0.9180833333333334,0.2831879258155823,0.6656093352556228,0.16000263392925262
32,0.9192666666666667,0.2790985107421875,0.6657170563538869,0.15951813757419586
33,0.9202666666666667,0.27513620257377625,0.6661884005069733,0.15793144702911377
34,0.9210333333333334,0.27141445875167847,0.6648803923447927,0.15855519473552704
35,0.9221666666666667,0.26778897643089294,0.6650050655444463,0.16087374091148376
36,0.92265,0.26427680253982544,0.6641877799272538,0.15847718715667725
37,0.9237,0.26091280579566956,0.6714913314819336,0.15892162919044495
38,0.9246166666666666,0.2576260268688202,0.6654593664566676,0.15717318654060364
39,0.92565,0.2544386088848114,0.6665466602007548,0.15792341530323029
40,0.9265666666666666,0.2513805627822876,0.666657222032547,0.15906275808811188
41,0.9275333333333333,0.24837976694107056,0.6650711422284444,0.15951946377754211
42,0.9282333333333334,0.2454765886068344,0.6663800954262415,0.15826253592967987
43,0.9290666666666667,0.24263541400432587,0.6641159321308135,0.15862073004245758
44,0.9298666666666666,0.23985110223293304,0.6673898903608322,0.15817216038703918
45,0.9305666666666667,0.23720674216747284,0.6648846085707346,0.15824362635612488
46,0.9315666666666667,0.2345542311668396,0.6683184896787008,0.1572529822587967
47,0.9320833333333334,0.23199990391731262,0.6666414289315542,0.15848605334758759
48,0.9329166666666666,0.2295067012310028,0.67053972752889,0.1573147177696228
49,0.9336833333333333,0.22705434262752533,0.6666568660100302,0.15920160710811615
50,0.9342,0.2246609926223755,0.6669698404868444,0.1583653688430786
51,0.9347833333333333,0.22232677042484283,0.6627896396875381,0.15867839753627777
52,0.93555,0.22001507878303528,0.6648710364023844,0.15860897302627563
53,0.93585,0.21777082979679108,0.66583282122612,0.15718132257461548
54,0.9366333333333333,0.21560223400592804,0.6653741000334422,0.15976892411708832
55,0.9372,0.21343576908111572,0.6656506006320317,0.15809549391269684
56,0.9378166666666666,0.2113017588853836,0.6656567972660065,0.15801851451396942
57,0.93815,0.20925934612751007,0.6631847935597102,0.15846958756446838
58,0.9388833333333333,0.20721901953220367,0.666666527112325,0.1578214168548584
59,0.9394,0.2052396833896637,0.6633036400238673,0.15665778517723083
60,0.93995,0.2032722532749176,0.667126960404714,0.15707994997501373
61,0.94045,0.2013458013534546,0.6696634726365407,0.15865129232406616
