epoch,accuracy,loss,fsa_inf_mean,fsa_inf_std
0,0.12658,2.2965877056121826,0.5926952651405335,0.16050125658512115
1,0.16376,2.2815754413604736,0.6163668611717225,0.15539424121379852
2,0.1888,2.2657339572906494,0.6167514315032959,0.15707150101661682
3,0.20304,2.2490031719207764,0.6100611256313324,0.15872718393802643
4,0.21882,2.2311344146728516,0.607006458272934,0.16049718856811523
5,0.22996,2.2123241424560547,0.6107720664215088,0.15888378024101257
6,0.2354,2.193533182144165,0.6119100347328186,0.15873092412948608
7,0.24306,2.1744449138641357,0.6043020554065704,0.1586524248123169
8,0.24872,2.1569137573242188,0.6139424148082733,0.16014431416988373
9,0.25132,2.14086651802063,0.607156827507019,0.15839174389839172
10,0.25852,2.1252951622009277,0.6161151983261108,0.16052085161209106
11,0.26056,2.1122212409973145,0.6163969333934783,0.1573939472436905
12,0.26102,2.1013906002044678,0.6175734624576569,0.15701521933078766
13,0.26432,2.090768575668335,0.6209495892906189,0.15976031124591827
14,0.26526,2.080808162689209,0.6154842771720886,0.15894168615341187
15,0.2683,2.070887565612793,0.6196791131877899,0.1593959778547287
16,0.2723,2.062819004058838,0.620519938545227,0.16109608113765717
17,0.27202,2.0554189682006836,0.6264786890506744,0.15576107800006866
18,0.27536,2.048426866531372,0.6220530173969269,0.15922194719314575
19,0.27712,2.0410006046295166,0.6261797264385224,0.16009093821048737
20,0.27996,2.0339431762695312,0.6215479380989075,0.15901903808116913
21,0.27998,2.0298166275024414,0.625144932794571,0.15920311212539673
22,0.28158,2.0228939056396484,0.6262963189697266,0.15809011459350586
23,0.2832,2.017341375350952,0.6271578006362915,0.1599389761686325
24,0.28168,2.0137627124786377,0.6232864775180816,0.15876057744026184
25,0.2822,2.009321451187134,0.6230165092277526,0.15880800783634186
26,0.28692,2.004296064376831,0.6265158530426025,0.15890923142433167
27,0.28662,1.9990143775939941,0.6272832180213929,0.15736708045005798
28,0.28888,1.9963865280151367,0.6306244668197631,0.16012787818908691
29,0.285,1.9934602975845337,0.6311974832344055,0.159120112657547
30,0.29074,1.9906049966812134,0.629241313123703,0.15700694918632507
31,0.28884,1.9853687286376953,0.628362710390091,0.15996640920639038
32,0.2902,1.984395146369934,0.6315074724769593,0.1602943390607834
33,0.29166,1.9828836917877197,0.6345887421798706,0.1595110297203064
34,0.29268,1.978533148765564,0.6322699478244781,0.15766113996505737
35,0.29316,1.9771100282669067,0.6348190698814392,0.1580706685781479
36,0.29512,1.9749614000320435,0.6332501174068451,0.1585213840007782
37,0.29426,1.9712870121002197,0.6347485939121247,0.15994206070899963
38,0.29832,1.9673258066177368,0.6355345834445953,0.1594703495502472
39,0.29954,1.9669520854949951,0.634484466381073,0.1586431860923767
40,0.30002,1.9646629095077515,0.6362679375362397,0.15990115702152252
41,0.30104,1.9618279933929443,0.6375468368911743,0.1606619954109192
42,0.29984,1.9601786136627197,0.6378041490364075,0.15840162336826324
43,0.30162,1.958695888519287,0.6378398314857483,0.15696504712104797
44,0.30396,1.957755446434021,0.6371411648464202,0.15809987485408783
45,0.30136,1.9563919305801392,0.6397561702632905,0.15950661897659302
46,0.30268,1.95423424243927,0.63906628698349,0.162617489695549
47,0.30418,1.9515748023986816,0.6408171650505066,0.15970033407211304
48,0.30682,1.9503782987594604,0.6446044454669952,0.15815742313861847
49,0.30552,1.9495766162872314,0.6423264774131775,0.15943261981010437
50,0.30806,1.9458048343658447,0.6413795352745056,0.15911555290222168
51,0.30678,1.944956660270691,0.6416164030075073,0.1608782410621643
52,0.30636,1.9436599016189575,0.6435817362880707,0.1584652066230774
53,0.30624,1.942413330078125,0.6421206357955933,0.15977072715759277
54,0.30714,1.9411057233810425,0.647931154088974,0.15743722021579742
55,0.3079,1.9371730089187622,0.645379281167984,0.15853242576122284
56,0.30742,1.9413995742797852,0.6441958104515075,0.15940740704536438
57,0.31066,1.936961054801941,0.6422731651973724,0.16061311960220337
58,0.3079,1.9351587295532227,0.6450900326156617,0.1584654003381729
59,0.31114,1.9347820281982422,0.6462676408386231,0.15769919753074646
60,0.31148,1.9337878227233887,0.6542527208137512,0.15818923711776733
61,0.3113,1.9285178184509277,0.6450067523479461,0.15868641436100006
62,0.31148,1.9296016693115234,0.6456507312107086,0.1608211249113083
63,0.31084,1.9305957555770874,0.6484598736095428,0.1583377569913864
64,0.31326,1.9274612665176392,0.6500431119823455,0.15810871124267578
65,0.31512,1.9260613918304443,0.6503136307144165,0.15752050280570984
66,0.31452,1.9255982637405396,0.6468545827770233,0.1584799736738205
67,0.31164,1.9241583347320557,0.6476285724163056,0.1605156809091568
68,0.31414,1.9233332872390747,0.6505864557647705,0.1585438996553421
69,0.31742,1.922451138496399,0.6536383295249939,0.16078338027000427
70,0.316,1.9225150346755981,0.6488976512718201,0.15829645097255707
71,0.31794,1.920140266418457,0.6546345405960083,0.1580350399017334
72,0.31676,1.9178913831710815,0.6527597046089172,0.15866321325302124
73,0.31736,1.918672800064087,0.6496476624679566,0.15938439965248108
74,0.31736,1.9193657636642456,0.6537599796676635,0.15783549845218658
75,0.31922,1.914840579032898,0.6525115566062927,0.15864905714988708
76,0.31776,1.9154493808746338,0.652165652103424,0.16137753427028656
77,0.32102,1.9133670330047607,0.6546516624164581,0.15932337939739227
78,0.31922,1.9128913879394531,0.6530925300693512,0.16054905951023102
79,0.31998,1.9145762920379639,0.6516185616779328,0.15907640755176544
80,0.31834,1.9116772413253784,0.6536263498401642,0.1579754501581192
81,0.31912,1.9125585556030273,0.6495887839889526,0.15936844050884247
82,0.32064,1.9074280261993408,0.6543463923835754,0.1587020754814148
83,0.3231,1.9069297313690186,0.6553211219787598,0.15648004412651062
84,0.324,1.905771255493164,0.6537611014842987,0.15912273526191711
85,0.32192,1.9057475328445435,0.6565483821868896,0.1588767170906067
86,0.32196,1.9035435914993286,0.6582810168838501,0.15828333795070648
87,0.3213,1.9036543369293213,0.6558921066761016,0.1568962037563324
88,0.32268,1.9032353162765503,0.6543996835231781,0.15894773602485657
89,0.32328,1.900775671005249,0.6536450166511536,0.15817083418369293
90,0.31974,1.902151107788086,0.6542573764324188,0.15956231951713562
91,0.32468,1.8996150493621826,0.6563807415580749,0.15932518243789673
92,0.32172,1.9018474817276,0.6560577999019623,0.1584671139717102
93,0.3249,1.8978387117385864,0.6541630696487427,0.15868009626865387
94,0.32404,1.8965718746185303,0.657217376537323,0.1587209850549698
95,0.3289,1.894308090209961,0.6551180541992188,0.16085584461688995
96,0.32496,1.8949732780456543,0.6578099904441833,0.1590096801519394
97,0.32552,1.895796537399292,0.6573994296073914,0.15924973785877228
98,0.3265,1.894758701324463,0.6599676625442504,0.1598886251449585
99,0.32462,1.8946551084518433,0.6589558314609527,0.1574799120426178
