epoch,accuracy,loss,fsa_inf_mean,fsa_inf_std
0,0.17796,2.277879476547241,0.5754522268772125,0.1783134937286377
1,0.22132,2.228024482727051,0.5399889525508881,0.14287622272968292
2,0.25072,2.1863503456115723,0.5765784758949279,0.15149562060832977
3,0.27014,2.1500580310821533,0.590898755979538,0.1507188379764557
4,0.28312,2.118330240249634,0.5986055859279632,0.15240463614463806
5,0.29124,2.0908215045928955,0.6046872149372101,0.15252995491027832
6,0.29496,2.0668487548828125,0.6044956319332123,0.15298208594322205
7,0.30086,2.0457868576049805,0.6126840243339539,0.15287606418132782
8,0.30314,2.0275540351867676,0.6154153566265106,0.1526942253112793
9,0.30644,2.01118540763855,0.6186415643882751,0.15218311548233032
10,0.31058,1.9966025352478027,0.6203815830516816,0.15135173499584198
11,0.31278,1.9834914207458496,0.6184788913917542,0.15219150483608246
12,0.31766,1.9716805219650269,0.6276788727664947,0.15342558920383453
13,0.32098,1.9608501195907593,0.6327665092277527,0.1527973860502243
14,0.3227,1.9509224891662598,0.6340922761344909,0.15362590551376343
15,0.3255,1.9417434930801392,0.6325099486923218,0.15383844077587128
16,0.32752,1.93340003490448,0.634425849018097,0.15227703750133514
17,0.33126,1.9254859685897827,0.6340246736335754,0.1533094346523285
18,0.33318,1.9180935621261597,0.6436303335762024,0.15206429362297058
19,0.33534,1.911318302154541,0.6396826056003571,0.15231479704380035
20,0.3398,1.9048433303833008,0.6440254198169708,0.151876762509346
21,0.33906,1.8986939191818237,0.6400954576301575,0.15345171093940735
22,0.3417,1.8929941654205322,0.646470318403244,0.1526084542274475
23,0.34434,1.8875106573104858,0.6479350868701935,0.15200430154800415
24,0.34566,1.882306456565857,0.6474093997192383,0.1527416855096817
25,0.34706,1.8772648572921753,0.6470266253471374,0.15302571654319763
26,0.34908,1.8724970817565918,0.6487620781421661,0.15211808681488037
27,0.34964,1.8678079843521118,0.646182018327713,0.15516766905784607
28,0.35122,1.8633366823196411,0.6540231458950043,0.15067777037620544
29,0.3535,1.8590654134750366,0.6528352691555023,0.1532331258058548
30,0.35522,1.8548707962036133,0.6538445579338074,0.15238121151924133
31,0.35678,1.8508113622665405,0.6572374894237518,0.15251927077770233
32,0.35646,1.8468950986862183,0.6540112795543671,0.1529940515756607
33,0.35826,1.8430508375167847,0.6553642252254486,0.15234124660491943
34,0.36076,1.8392791748046875,0.6544762403392792,0.15405188500881195
35,0.36056,1.8356529474258423,0.6592829552555084,0.15259970724582672
36,0.36114,1.8321115970611572,0.6563270490932465,0.15349702537059784
37,0.36328,1.8285691738128662,0.6602746114635467,0.15459057688713074
38,0.36442,1.8250274658203125,0.6601534612560273,0.15319041907787323
39,0.36446,1.8217164278030396,0.6585200204277039,0.15412768721580505
40,0.3661,1.8182257413864136,0.6590905911159516,0.15207743644714355
41,0.36736,1.8150358200073242,0.6596845587921143,0.15268321335315704
42,0.36826,1.811775803565979,0.6659157242202759,0.1527908593416214
43,0.36868,1.808630347251892,0.6605191861248016,0.15121130645275116
44,0.37118,1.8053144216537476,0.6622957052516937,0.1528473198413849
45,0.37082,1.8022600412368774,0.6668167158317566,0.15057580173015594
46,0.37264,1.7992048263549805,0.6625163209056855,0.15126532316207886
47,0.37294,1.7960522174835205,0.6621353687763214,0.15112966299057007
48,0.37436,1.7931495904922485,0.6658228683662415,0.1520577073097229
49,0.37486,1.7901017665863037,0.6677748977947235,0.15294960141181946
50,0.37604,1.7870776653289795,0.6655716031360627,0.15340556204319
51,0.3766,1.784212350845337,0.6670990819644927,0.14951370656490326
52,0.37758,1.7812634706497192,0.6697160817050933,0.15011842548847198
53,0.37856,1.7785084247589111,0.6675453341960907,0.15127530694007874
54,0.37952,1.7756305932998657,0.6661336558628083,0.15184560418128967
55,0.38024,1.7727818489074707,0.664359441242218,0.1540154665708542
56,0.38132,1.770098328590393,0.6691410621452332,0.15133020281791687
57,0.38128,1.767305612564087,0.6689439069366455,0.15075768530368805
58,0.38248,1.7645281553268433,0.6681431272506714,0.14961808919906616
59,0.38358,1.7618900537490845,0.670747359714508,0.14951778948307037
60,0.38338,1.7592017650604248,0.6699685965824127,0.15166881680488586
61,0.38458,1.7565412521362305,0.6694135214042664,0.15019811689853668
62,0.38612,1.7539143562316895,0.6693469984531403,0.15172411501407623
63,0.38676,1.7512260675430298,0.6692577042484283,0.15203754603862762
64,0.38816,1.7486751079559326,0.6690680801773071,0.1531820148229599
65,0.38898,1.7460474967956543,0.667208962097168,0.15170498192310333
66,0.38912,1.7435905933380127,0.670279627866745,0.1504000723361969
67,0.39068,1.7410695552825928,0.6683700149536133,0.14919686317443848
68,0.39158,1.738538146018982,0.6697493902397156,0.15145936608314514
69,0.39252,1.7360440492630005,0.6677408048248291,0.1502787470817566
70,0.3927,1.7336143255233765,0.6698121028327942,0.1512978971004486
71,0.39368,1.7312008142471313,0.6706790205669403,0.1508311927318573
72,0.39444,1.7287013530731201,0.6743064534282684,0.15048420429229736
73,0.39486,1.7263855934143066,0.6658201009178162,0.15182733535766602
74,0.39548,1.724055290222168,0.6661383103561401,0.14996126294136047
75,0.3971,1.7216076850891113,0.6703352349281311,0.15091556310653687
76,0.39796,1.719393253326416,0.6677465439605713,0.1507556438446045
77,0.3984,1.7170237302780151,0.6677849478912353,0.15259870886802673
78,0.399,1.7147098779678345,0.6714978680419922,0.1516675055027008
79,0.39978,1.712453007698059,0.6715309087467194,0.15107698738574982
80,0.4012,1.7101994752883911,0.6719738813018798,0.15274319052696228
81,0.40174,1.708062767982483,0.6716279257202148,0.1491544246673584
82,0.40286,1.7058465480804443,0.6663548682117462,0.15258722007274628
83,0.40324,1.7036759853363037,0.6697732629203796,0.1520823836326599
84,0.40444,1.701465368270874,0.6741648295211792,0.15033255517482758
85,0.40472,1.6993303298950195,0.6733442722702027,0.15102539956569672
86,0.40626,1.6971259117126465,0.6702054010868073,0.14888983964920044
87,0.40562,1.6951587200164795,0.6728148930835723,0.15266163647174835
88,0.40738,1.692982792854309,0.6707356525325775,0.15161286294460297
89,0.40818,1.690952181816101,0.6738151241397857,0.15162424743175507
90,0.409,1.6890281438827515,0.6698917250156402,0.15118008852005005
91,0.40922,1.6868690252304077,0.6670577687263489,0.15262949466705322
92,0.40972,1.6849840879440308,0.6698158347320556,0.15116961300373077
93,0.41094,1.6829993724822998,0.6713782684993744,0.15020062029361725
94,0.41176,1.6809979677200317,0.6744076332950592,0.15115441381931305
95,0.41152,1.6790639162063599,0.6725703509330749,0.1511184573173523
96,0.41292,1.6771022081375122,0.6686422109603882,0.1528528332710266
97,0.41352,1.6752955913543701,0.6742822540569305,0.15318632125854492
98,0.41522,1.6733372211456299,0.6724551544570923,0.1497826874256134
99,0.41432,1.6713721752166748,0.6713262906932831,0.15036270022392273
